IdExpediente,Turno,Hora,Causa_de_Accidente,Tipo_VehImplicado,Sexo,TipoPersona,Edad,SeriedadAcc,CoordenadaUTM_Y,CoordenadaUTM_X
2011S000360,Matutino,11,No es causa del peatón,Motocicleta,Home,Conductor,49,Herida leve,4585129.01,430542.38
2011S001404,Tarde,19,No es causa del peatón,Motocicleta,Home,Conductor,58,Herida leve,4584991.31,429705.59
2011S001448,Matutino,13,No es causa del peatón,Bicicleta,Dona,Conductor,40,Herida leve,4587134.27,432849.33
2011S001452,Tarde,16,No es causa del peatón,Motocicleta,Home,Conductor,45,Herida leve,4584408.02,428138.66
2011S001456,Tarde,19,No es causa del peatón,Motocicleta,Home,Conductor,53,Herida leve,4581644.16,428668.60
2011S000894,Tarde,16,No es causa del peatón,Motocicleta,Home,Conductor,21,Herida leve,4583047.01,430284.22
2011S000904,Matutino,7,No es causa del peatón,Turismo,Dona,Passatger,58,Herida leve,4583735.55,431756.38
2011S000914,Matutino,13,No es causa del peatón,Motocicleta,Home,Conductor,53,Herida leve,4582930.48,426176.15
2011S000916,Tarde,14,Otras,Autobús,Home,Passatger,76,Herida leve,4587225.27,428733.62
2011S000924,Tarde,15,No es causa del peatón,Turismo,Home,Conductor,35,Herida leve,4583353.85,430023.88
2011S001946,Tarde,16,No es causa del peatón,Ciclomotor,Home,Conductor,50,Herida leve,4583777.15,431068.64
2011S001952,Tarde,17,No es causa del peatón,Motocicleta,Home,Conductor,48,Herida leve,4588061.73,430606.96
2011S001955,Tarde,20,No es causa del peatón,Motocicleta,Dona,Passatger,Desconegut,Herida leve,4588274.79,430346.23
2011S001959,Tarde,21,No es causa del peatón,Ciclomotor,Home,Conductor,19,Herida leve,4585470.21,433797.01
2011S001966,Matutino,8,No es causa del peatón,Motocicleta,Home,Conductor,34,Herida leve,4584232.61,434188.30
2011S001969,Matutino,9,No es causa del peatón,Motocicleta,Home,Conductor,46,Herida leve,4581128.40,429170.58
2011S001971,Matutino,13,No es causa del peatón,Motocicleta,Home,Conductor,30,Herida leve,4583998.71,429948.32
2011S001478,Matutino,10,No es causa del peatón,Ciclomotor,Home,Conductor,31,Herida leve,4582653.31,429694.95
2011S001491,Tarde,20,No es causa del peatón,Motocicleta,Home,Conductor,21,Herida leve,4583296.71,426180.12
2011S000929,Tarde,17,No es causa del peatón,Taxi,Home,Vianant,78,Herida leve,4581390.05,429146.21
2011S001993,Tarde,20,No es causa del peatón,Motocicleta,Home,Conductor,45,Herida leve,4590703.21,431997.88
2011S001492,Tarde,20,No es causa del peatón,Motocicleta,Home,Conductor,22,Herida leve,4583417.13,431044.96
2011S001498,Matutino,7,No es causa del peatón,Motocicleta,Dona,Conductor,32,Herida leve,4582301.09,432911.50
2011S001513,Tarde,17,No es causa del peatón,Motocicleta,Dona,Conductor,23,Herida leve,4581247.67,425757.30
2011S000460,Matutino,12,No es causa del peatón,Ciclomotor,Home,Passatger,28,Herida leve,4584459.71,425708.37
2011S000464,Tarde,21,No es causa del peatón,Motocicleta,Dona,Conductor,30,Herida leve,4582207.63,430425.65
2011S000467,Noche,23,No es causa del peatón,Turismo,Home,Conductor,36,Herida leve,4580892.36,431214.13
2011S000473,Matutino,9,No es causa del peatón,Motocicleta,Home,Conductor,26,Herida leve,4584824.60,427837.86
2011S000480,Matutino,13,No es causa del peatón,Ciclomotor,Dona,Conductor,33,Herida leve,4582243.39,426715.39
2011S000490,Tarde,17,No es causa del peatón,Turismo,Dona,Vianant,78,Herida leve,4585816.80,428970.70
2011S000967,Noche,1,No es causa del peatón,Taxi,Home,Conductor,55,Herida leve,4582633.97,430417.38
2011S000987,Noche,22,No es causa del peatón,Turismo,Dona,Conductor,24,Herida leve,4588476.99,433695.72
2011S002010,Tarde,16,Cruzar fuera de paso peatonal,Ciclomotor,Home,Vianant,81,Herida leve,4584767.74,428891.67
2011S002015,Tarde,18,No es causa del peatón,Motocicleta,Home,Conductor,41,Herida leve,4583608.29,431599.81
2011S002021,Tarde,20,No es causa del peatón,Motocicleta,Dona,Vianant,66,Herida leve,4583277.30,426511.12
2011S001556,Matutino,6,No es causa del peatón,Taxi,Home,Conductor,63,Herida leve,4584658.85,430782.54
2011S000506,Matutino,11,No es causa del peatón,Motocicleta,Dona,Conductor,33,Herida leve,4587965.86,430936.46
2011S001003,Tarde,20,No es causa del peatón,Turismo,Home,Conductor,68,Herida leve,4583595.83,430079.89
2011S002062,Matutino,12,No es causa del peatón,Motocicleta,Home,Conductor,24,Herida leve,4584612.94,425947.63
2011S002063,Matutino,13,No es causa del peatón,Motocicleta,Home,Conductor,32,Herida leve,4583277.24,431381.80
2011S000535,Matutino,12,No es causa del peatón,Turismo,Dona,Vianant,68,Herida leve,4587473.25,430970.75
2011S000544,Tarde,17,No es causa del peatón,Motocicleta,Home,Conductor,40,Herida leve,4582050.42,429461.94
2011S000554,Tarde,19,No es causa del peatón,Motocicleta,Home,Conductor,54,Herida leve,4582739.77,428214.10
2011S000556,Noche,22,No es causa del peatón,Motocicleta,Home,Conductor,24,Herida leve,4583017.64,431628.14
2011S000557,Tarde,21,No es causa del peatón,Turismo,Home,Conductor,29,Herida leve,4585140.78,423259.06
2011S001043,Tarde,18,No es causa del peatón,Motocicleta,Dona,Conductor,39,Herida leve,4580755.09,428785.51
2011S001047,Tarde,19,No es causa del peatón,Motocicleta,Home,Conductor,37,Herida grave,4583332.73,430933.65
2011S001050,Noche,23,No es causa del peatón,Taxi,Home,Conductor,24,Herida leve,4580674.71,429301.52
2011S002099,Matutino,9,No es causa del peatón,Motocicleta,Dona,Passatger,22,Herida leve,4583959.34,427782.52
2011S001607,Matutino,10,No es causa del peatón,Ciclomotor,Home,Conductor,31,Herida grave,4586175.05,433085.62
2011S001624,Matutino,10,No es causa del peatón,Turismo,Home,Vianant,41,Herida leve,4580767.18,429500.60
2011S000581,Tarde,21,No es causa del peatón,Turismo,Home,Conductor,44,Herida leve,4578253.73,428662.75
2011S002118,Tarde,17,No es causa del peatón,Bicicleta,Home,Conductor,40,Herida leve,4582935.23,428491.06
2011S002125,Noche,22,No es causa del peatón,Ciclomotor,Home,Conductor,40,Herida leve,4585678.70,432961.03
2011S002137,Tarde,17,No es causa del peatón,Motocicleta,Home,Conductor,43,Herida leve,4583452.26,427615.69
2011S001649,Tarde,19,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4586209.39,432177.82
2011S001660,Matutino,9,No es causa del peatón,Autobús,Dona,Passatger,22,Herida leve,4580109.38,427678.14
2011S000590,Matutino,13,No es causa del peatón,Turismo,Dona,Conductor,46,Herida leve,4583833.61,431505.60
2011S000591,Matutino,13,No es causa del peatón,Motocicleta,Dona,Conductor,37,Herida leve,4584245.49,428064.25
2011S001097,Matutino,13,No es causa del peatón,Motocicleta,Dona,Conductor,28,Herida leve,4577763.57,428123.24
2011S001124,Matutino,10,No es causa del peatón,Motocicleta,Home,Conductor,69,Herida leve,4581026.40,426730.94
2011S002150,Matutino,7,No es causa del peatón,Motocicleta,Dona,Conductor,38,Herida leve,4583958.47,434326.15
2011S002166,Tarde,15,No es causa del peatón,Motocicleta,Home,Conductor,49,Herida leve,4587860.74,432637.76
2011S002168,Tarde,17,No es causa del peatón,Motocicleta,Dona,Conductor,43,Herida leve,4583638.25,430890.39
2011S001666,Matutino,13,No es causa del peatón,Motocicleta,Home,Vianant,81,Herida leve,4582780.48,428027.76
2011S001700,Tarde,21,No es causa del peatón,Turismo,Home,Vianant,70,Herida leve,4583847.47,430529.47
2011S000644,Matutino,10,No es causa del peatón,Motocicleta,Dona,Conductor,29,Herida leve,4581225.34,430262.32
2011S001138,Tarde,15,No es causa del peatón,Motocicleta,Home,Conductor,44,Herida leve,4585204.05,433478.92
2011S002197,Matutino,13,No es causa del peatón,Bicicleta,Dona,Vianant,74,Herida leve,4584743.12,430872.46
2011S001730,Tarde,15,No es causa del peatón,Ciclomotor,Home,Conductor,18,Herida grave,4585851.22,431654.92
2011S000672,Tarde,14,No es causa del peatón,Motocicleta,Dona,Conductor,34,Herida leve,4578921.07,428306.40
2011S000678,Matutino,6,No es causa del peatón,Autobús,Dona,Passatger,54,Herida leve,4588273.35,432295.89
2011S000680,Tarde,21,No es causa del peatón,Turismo,Dona,Conductor,30,Herida leve,4584971.32,433081.94
2011S000684,Matutino,7,No es causa del peatón,Motocicleta,Home,Conductor,37,Herida leve,4581489.11,427076.89
2011S001164,Matutino,9,No es causa del peatón,Turismo,Home,Conductor,25,Herida leve,4585364.41,427928.60
2011S001179,Tarde,21,No es causa del peatón,Ciclomotor,Home,Conductor,17,Herida leve,4584050.28,428579.23
2011S002239,Tarde,17,No es causa del peatón,Ciclomotor,Home,Conductor,17,Herida leve,4587327.45,431437.01
2011S001738,Tarde,20,No es causa del peatón,Motocicleta,Home,Conductor,Desconegut,Herida leve,4585091.00,428795.19
2011S001763,Noche,22,No es causa del peatón,Turismo,Home,Passatger,14,Herida leve,4580025.56,430854.77
2011S001770,Matutino,8,No es causa del peatón,Turismo,Home,Vianant,48,Herida leve,4587583.93,432120.47
2011S000698,Tarde,14,No es causa del peatón,Motocicleta,Home,Conductor,39,Herida leve,4582237.77,432786.88
2011S000709,Tarde,20,No es causa del peatón,Ciclomotor,Home,Conductor,28,Herida leve,4581531.37,427675.74
2011S000710,Tarde,21,No es causa del peatón,Turismo,Home,Passatger,23,Herida leve,4584793.46,433059.05
2011S000716,Tarde,21,No es causa del peatón,Motocicleta,Home,Conductor,28,Herida leve,4583690.20,430409.47
2011S000721,Matutino,8,No es causa del peatón,Ciclomotor,Dona,Conductor,26,Herida leve,4585320.88,430383.83
2011S000722,Matutino,10,No es causa del peatón,Turismo,Dona,Vianant,62,Herida leve,4583832.61,429765.65
2011S000725,Matutino,11,No es causa del peatón,Turismo,Home,Vianant,82,Herida leve,4586000.70,428498.55
2011S001210,Matutino,10,Otras,Autobús,Dona,Passatger,60,Herida leve,4584281.47,429430.47
2011S002254,Noche,0,No es causa del peatón,Motocicleta,Dona,Conductor,30,Herida leve,4586213.41,431591.32
2011S002271,Matutino,11,No es causa del peatón,Turismo,Dona,Conductor,21,Herida leve,4583030.39,426911.98
2011S001786,Tarde,15,No es causa del peatón,Furgoneta,Dona,Conductor,64,Herida leve,4588811.55,432782.05
2011S001793,Tarde,19,No es causa del peatón,Motocicleta,Home,Conductor,41,Herida leve,4582392.39,431796.53
2011S001804,Matutino,12,No es causa del peatón,Motocicleta,Dona,Conductor,31,Herida leve,4582787.30,430276.67
2011S000736,Tarde,20,No es causa del peatón,Ciclomotor,Dona,Conductor,27,Herida leve,4583594.24,430706.38
2011S000751,Tarde,16,No es causa del peatón,Ciclomotor,Home,Conductor,33,Herida leve,4582855.36,429771.22
2011S001230,Matutino,8,No es causa del peatón,Motocicleta,Home,Conductor,46,Herida leve,4583641.74,431078.90
2011S001250,Tarde,20,No es causa del peatón,Motocicleta,Home,Conductor,61,Herida leve,4583009.24,431240.01
2011S002300,Noche,22,No es causa del peatón,Turismo,Home,Passatger,34,Herida leve,4581206.15,425818.51
2011S001836,Matutino,12,No es causa del peatón,Turismo,Dona,Vianant,52,Herida leve,4583541.59,426724.16
2011S000773,Noche,0,No es causa del peatón,Autobús,Home,Conductor,34,Herida leve,4583489.78,426239.83
2011S000789,Tarde,18,No es causa del peatón,Turismo,Home,Conductor,26,Herida leve,4589038.15,433160.25
2011S002305,Matutino,11,No es causa del peatón,Motocicleta,Home,Conductor,58,Herida leve,4581853.21,428067.52
2011S002317,Tarde,14,No es causa del peatón,Turismo,Dona,Conductor,31,Herida leve,4584790.26,433823.71
2011S002318,Tarde,16,No es causa del peatón,Motocicleta,Home,Conductor,35,Herida leve,4580920.07,431246.10
2011S002333,Noche,4,No es causa del peatón,Turismo,Dona,Passatger,18,Herida leve,4580737.38,430553.05
2011S001846,Tarde,19,No es causa del peatón,Motocicleta,Dona,Vianant,29,Herida leve,4584307.47,430459.11
2011S001300,Tarde,14,No es causa del peatón,Motocicleta,Home,Conductor,35,Herida leve,4583565.51,432199.87
2011S001321,Matutino,12,No es causa del peatón,Turismo,Home,Conductor,47,Herida leve,4584040.14,431984.80
2011S002340,Matutino,11,Desobedecer Semáforo,Taxi,Dona,Vianant,74,Herida leve,4584693.66,430764.56
2011S002352,Tarde,19,No es causa del peatón,Motocicleta,Home,Conductor,44,Herida leve,4583511.85,428569.81
2011S002357,Tarde,18,No es causa del peatón,Motocicleta,Home,Conductor,26,Herida leve,4584830.37,432108.08
2011S001882,Noche,4,No es causa del peatón,Taxi,Home,Passatger,37,Herida leve,4583198.42,431165.91
2011S001895,Tarde,19,No es causa del peatón,Motocicleta,Home,Conductor,23,Herida leve,4581778.66,428907.19
2011S001898,Noche,1,No es causa del peatón,Turismo,Dona,Passatger,26,Herida leve,4582427.19,427253.13
2011S000828,Matutino,13,No es causa del peatón,Turismo,Dona,Conductor,36,Herida leve,4583675.86,432302.43
2011S000834,Tarde,15,No es causa del peatón,Motocicleta,Home,Conductor,22,Herida leve,4584820.27,429127.08
2011S000837,Tarde,15,No es causa del peatón,Turismo,Dona,Conductor,55,Herida leve,4587572.60,428995.67
2011S000843,Tarde,19,No es causa del peatón,Turismo,Home,Passatger,22,Herida leve,4584681.96,433342.29
2011S000850,Noche,23,No es causa del peatón,Motocicleta,Dona,Conductor,32,Herida leve,4582015.56,427644.05
2011S001326,Matutino,13,Desobedecer Semáforo,Ciclomotor,Dona,Passatger,21,Herida leve,4581880.94,430126.21
2011S001338,Tarde,17,No es causa del peatón,Motocicleta,Home,Conductor,45,Herida leve,4584982.07,428502.78
2011S001341,Noche,22,No es causa del peatón,Motocicleta,Home,Conductor,39,Herida leve,4585227.56,432323.38
2011S001344,Noche,22,No es causa del peatón,Turismo,Home,Passatger,21,Herida leve,4585586.64,432726.86
2011S001344,Noche,22,No es causa del peatón,Turismo,Home,Passatger,32,Herida leve,4585586.64,432726.86
2011S001349,Matutino,8,No es causa del peatón,Motocicleta,Dona,Passatger,48,Herida leve,4583898.07,427883.37
2011S001350,Noche,22,No es causa del peatón,Ciclomotor,Dona,Conductor,34,Herida leve,4587579.11,430302.38
2011S002387,Tarde,19,No es causa del peatón,Motocicleta,Home,Conductor,38,Herida leve,4581817.55,432156.64
2011S001903,Matutino,12,No es causa del peatón,Turismo,Dona,Conductor,23,Herida leve,4575745.38,425927.45
2011S000863,Matutino,13,No es causa del peatón,Turismo,Home,Conductor,24,Herida leve,4576838.73,426897.33
2011S000880,Matutino,8,No es causa del peatón,Motocicleta,Home,Conductor,26,Herida leve,4581636.03,427694.46
2011S000891,Matutino,13,No es causa del peatón,Motocicleta,Home,Conductor,37,Herida grave,4582070.36,427097.51
2011S004467,Tarde,16,No es causa del peatón,Turismo,Home,Conductor,30,Herida leve,4587936.00,429440.70
2011S004474,Tarde,17,No es causa del peatón,Motocicleta,Home,Conductor,34,Herida leve,4584946.47,427143.16
2011S002970,Matutino,10,No es causa del peatón,Turismo,Home,Conductor,33,Herida leve,4582696.33,433257.43
2011S002971,Matutino,12,No es causa del peatón,Motocicleta,Home,Conductor,20,Herida leve,4584927.62,428723.40
2011S003509,Matutino,10,Cruzar fuera de paso peatonal,Motocicleta,Dona,Vianant,78,Herida leve,4583829.57,428960.04
2011S003520,Tarde,16,No es causa del peatón,Turismo,Dona,Vianant,39,Herida leve,4586642.48,429907.30
2011S003521,Tarde,18,No es causa del peatón,Motocicleta,Dona,Conductor,48,Herida leve,4584893.06,427586.07
2011S003981,Tarde,17,No es causa del peatón,Motocicleta,Home,Conductor,48,Herida leve,4581785.61,432254.13
2011S003994,Matutino,13,No es causa del peatón,Motocicleta,Home,Conductor,27,Herida leve,4583938.87,432078.02
2011S004004,Tarde,18,No es causa del peatón,Turismo,Dona,Vianant,80,Herida leve,4581575.48,431864.49
2011S002471,Tarde,14,No es causa del peatón,Motocicleta,Dona,Conductor,23,Herida leve,4583207.97,430890.52
2011S002495,Tarde,15,No es causa del peatón,Ciclomotor,Dona,Conductor,25,Herida leve,4585285.75,432752.43
2011S003005,Matutino,13,No es causa del peatón,Turismo,Dona,Conductor,20,Herida leve,4589072.78,433314.11
2011S003014,Tarde,18,No es causa del peatón,Turismo,Dona,Vianant,84,Herida leve,4583151.98,428351.10
2011S003527,Matutino,8,No es causa del peatón,Motocicleta,Home,Conductor,36,Herida leve,4579358.49,430450.50
2011S003534,Matutino,9,Desobedecer Semáforo,Motocicleta,Dona,Vianant,77,Herida grave,4583266.57,432920.81
2011S003535,Matutino,11,No es causa del peatón,Motocicleta,Home,Conductor,52,Herida leve,4584737.08,430722.16
2011S003536,Matutino,10,No es causa del peatón,Motocicleta,Home,Conductor,49,Herida leve,4583161.77,429254.86
2011S003543,Matutino,12,No es causa del peatón,Turismo,Dona,Passatger,0,Herida leve,4586566.40,428507.04
2011S004016,Noche,0,No es causa del peatón,Turismo,Dona,Passatger,29,Herida leve,4588883.42,432434.81
2011S004038,Tarde,17,No es causa del peatón,Bicicleta,Dona,Conductor,30,Herida leve,4580912.70,429230.37
2011S002526,Tarde,17,Desobedecer Semáforo,Motocicleta,Home,Vianant,12,Herida grave,4583401.83,430001.79
2011S003046,Matutino,9,No es causa del peatón,Bicicleta,Dona,Vianant,87,Muerte,4582340.61,429158.01
2011S003051,Matutino,12,No es causa del peatón,Turismo,Dona,Passatger,1,Herida leve,4589072.78,433314.11
2011S003059,Matutino,13,No es causa del peatón,Ciclomotor,Home,Conductor,49,Herida leve,4582200.61,427667.41
2011S003562,Matutino,8,No es causa del peatón,"Camión > 3,5 Tm",Home,Vianant,77,Herida leve,4580400.80,427352.18
2011S003570,Matutino,12,No es causa del peatón,Bicicleta,Home,Conductor,70,Herida leve,4581448.78,430738.48
2011S003579,Tarde,17,No es causa del peatón,Motocicleta,Home,Conductor,48,Herida leve,4585827.78,433367.40
2011S003584,Tarde,20,No es causa del peatón,Taxi,Home,Conductor,33,Herida leve,4580082.62,428098.64
2011S003587,Tarde,21,No es causa del peatón,Motocicleta,Home,Conductor,34,Herida leve,4587438.40,431902.54
2011S004074,Noche,0,No es causa del peatón,Turismo,Home,Conductor,30,Herida leve,4584861.28,433173.63
2011S002553,Matutino,13,No es causa del peatón,Motocicleta,Dona,Vianant,45,Herida leve,4580724.33,429501.36
2011S003062,Tarde,17,No es causa del peatón,Motocicleta,Home,Conductor,33,Herida leve,4583949.43,426130.71
2011S003068,Tarde,20,Cruzar fuera de paso peatonal,Motocicleta,Home,Conductor,25,Herida leve,4581225.90,428714.95
2011S003082,Matutino,6,No es causa del peatón,Turismo,Home,Conductor,29,Herida leve,4578325.16,429174.43
2011S003087,Matutino,11,No es causa del peatón,Motocicleta,Home,Conductor,37,Herida leve,4586232.81,429054.32
2011S003088,Matutino,11,No es causa del peatón,Ciclomotor,Home,Conductor,19,Herida leve,4583968.23,426724.01
2011S003608,Matutino,13,Cruzar fuera de paso peatonal,"Camión <= 3,5 Tm",Dona,Vianant,45,Herida leve,4581450.20,430505.14
2011S003609,Matutino,13,No es causa del peatón,Bicicleta,Dona,Conductor,27,Herida leve,4584258.09,429994.95
2011S003617,Tarde,19,No es causa del peatón,Motocicleta,Dona,Conductor,45,Herida leve,4582044.36,430158.99
2011S004076,Matutino,9,Cruzar fuera de paso peatonal,Bicicleta,Dona,Vianant,44,Herida leve,4580150.07,430549.53
2011S004081,Matutino,12,No es causa del peatón,Bicicleta,Dona,Conductor,26,Herida leve,4583104.83,430920.05
2011S002582,Matutino,8,No es causa del peatón,Autobús,Dona,Passatger,56,Herida leve,4581644.36,431935.15
2011S003094,Tarde,20,No es causa del peatón,Ciclomotor,Home,Conductor,20,Herida leve,4586281.16,428946.08
2011S003109,Tarde,19,No es causa del peatón,Ciclomotor,Dona,Conductor,40,Herida leve,4583141.62,429136.94
2011S003112,Tarde,20,No es causa del peatón,Ciclomotor,Home,Conductor,20,Herida leve,4581732.16,429903.30
2011S003626,Noche,4,No es causa del peatón,Ciclomotor,Home,Conductor,18,Herida leve,4586192.55,431580.12
2011S004110,Matutino,11,No es causa del peatón,Ciclomotor,Dona,Conductor,26,Herida leve,4582247.74,432855.83
2011S002617,Matutino,11,No es causa del peatón,Motocicleta,Home,Conductor,29,Herida leve,4583445.84,425910.22
2011S002624,Tarde,15,No es causa del peatón,Turismo,Home,Conductor,22,Herida leve,4588277.22,432067.54
2011S002630,Tarde,20,Cruzar fuera de paso peatonal,Bicicleta,Home,Vianant,77,Herida leve,4585281.67,432058.95
2011S002633,Tarde,21,No es causa del peatón,Bicicleta,Home,Conductor,37,Herida leve,4580717.48,428747.30
2011S002633,Tarde,21,No es causa del peatón,Bicicleta,Dona,Vianant,19,Herida leve,4580717.48,428747.30
2011S003127,Tarde,18,No es causa del peatón,Motocicleta,Home,Conductor,27,Herida leve,4582603.02,430444.89
2011S003128,Tarde,16,No es causa del peatón,Motocicleta,Home,Conductor,54,Herida leve,4582295.09,431780.17
2011S003146,Tarde,14,No es causa del peatón,Motocicleta,Home,Passatger,34,Herida leve,4582940.83,429654.72
2011S003657,Matutino,10,No es causa del peatón,Furgoneta,Home,Conductor,39,Herida leve,4581943.59,428430.71
2011S003679,Tarde,15,No es causa del peatón,Turismo,Dona,Vianant,70,Herida leve,4582528.40,431237.91
2011S004142,Matutino,11,No es causa del peatón,Motocicleta,Home,Conductor,29,Herida leve,4584153.57,432588.39
2011S004150,Tarde,16,No es causa del peatón,Motocicleta,Home,Conductor,66,Herida leve,4581150.71,427382.52
2011S004159,Tarde,17,No es causa del peatón,Motocicleta,Dona,Conductor,17,Herida leve,4582352.00,431048.85
2011S004163,Noche,22,Desobedecer Semáforo,Taxi,Dona,Vianant,21,Herida leve,4581174.27,429130.33
2011S003175,Matutino,12,No es causa del peatón,Turismo,Dona,Vianant,55,Herida leve,4581550.09,430471.29
2011S003178,Matutino,12,No es causa del peatón,Taxi,Home,Conductor,40,Herida leve,4582658.99,430304.23
2011S003702,Matutino,10,No es causa del peatón,Autobús,Dona,Passatger,55,Herida leve,4586681.59,429002.99
2011S003710,Tarde,15,No es causa del peatón,Turismo,Home,Conductor,29,Herida leve,4584304.07,432998.01
2011S003711,Tarde,15,No es causa del peatón,Turismo,Dona,Conductor,32,Herida leve,4583635.47,425957.43
2011S004165,Tarde,17,No es causa del peatón,Turismo,Home,Conductor,29,Herida leve,4579963.45,427978.22
2011S004173,Matutino,12,No es causa del peatón,Taxi,Home,Conductor,24,Herida leve,4582064.53,426117.87
2011S004180,Tarde,18,No es causa del peatón,Motocicleta,Home,Conductor,44,Herida leve,4581833.00,430183.78
2011S002673,Matutino,8,No es causa del peatón,Motocicleta,Dona,Conductor,27,Herida leve,4584619.00,428834.95
2011S002675,Matutino,12,No es causa del peatón,Ciclomotor,Home,Conductor,32,Herida leve,4580429.64,430719.21
2011S002679,Tarde,18,No es causa del peatón,Taxi,Home,Conductor,61,Herida leve,4588192.74,433925.28
2011S002684,Tarde,19,No es causa del peatón,Motocicleta,Dona,Conductor,35,Herida leve,4582179.48,430601.34
2011S002686,Tarde,21,No es causa del peatón,Motocicleta,Home,Conductor,29,Herida leve,4582111.92,428362.41
2011S002690,Matutino,9,No es causa del peatón,Motocicleta,Dona,Conductor,45,Herida leve,4582826.62,431860.39
